X,Y,Z
-6.10,-36.23,1021.87
-7.32,-33.79,1021.51
-4.03,-32.57,1021.99
-7.56,-34.04,1020.65
-6.47,-33.18,1021.51
-8.42,-31.72,1021.02
-7.69,-30.99,1021.26
-8.30,-31.96,1020.04
-8.17,-34.16,1021.26
-4.64,-31.48,1021.14
-7.20,-34.65,1021.14
-8.42,-32.70,1021.26
-5.00,-34.28,1022.24
-7.56,-32.21,1021.02
-8.42,-32.33,1019.68
-8.78,-33.92,1021.26
-6.22,-29.77,1021.87
-8.54,-31.48,1020.41
-7.44,-31.72,1020.77
-7.32,-32.45,1020.65
-7.93,-32.45,1020.65
-6.71,-32.57,1021.14
-5.86,-34.16,1021.87
-6.83,-30.26,1021.38
-7.56,-32.94,1021.02
-7.69,-32.70,1020.77
-6.22,-33.79,1021.38
-9.39,-31.23,1021.14
-6.83,-31.23,1019.92
-8.78,-33.79,1021.38
-7.69,-32.45,1021.63
-7.56,-30.99,1020.41
-8.42,-33.18,1020.29
-6.83,-32.94,1020.77
-9.27,-31.35,1020.77
-7.20,-32.33,1020.16
-7.32,-34.16,1019.92
-9.27,-30.87,1020.90
-6.95,-30.26,1020.29
-9.03,-30.38,1020.04
-8.54,-30.99,1020.41
-9.52,-31.11,1021.02
-8.17,-28.79,1020.04
-8.42,-33.31,1020.41
-8.17,-30.26,1020.53
-5.86,-30.26,1020.77
-7.20,-32.70,1019.92
-8.66,-33.92,1021.63
-7.81,-32.94,1021.51
-7.08,-29.77,1020.04
-7.32,-30.87,1019.68
-9.52,-32.45,1020.65
-6.22,-29.28,1020.41
-7.08,-30.74,1020.90
-7.56,-31.96,1019.92
-9.52,-32.21,1021.02
-8.42,-28.18,1019.92
-8.30,-31.60,1019.43
-9.76,-30.01,1020.41
-7.56,-28.91,1020.41
-7.81,-29.89,1020.16
-8.66,-32.33,1019.92
-7.56,-33.18,1021.14
-6.59,-32.70,1021.51
-6.59,-30.01,1019.80
-10.00,-34.40,1020.41
-7.08,-28.43,1019.92
-7.81,-28.91,1019.92
-8.54,-30.99,1019.07
-8.17,-30.87,1020.29
-7.32,-28.18,1018.82
-7.93,-30.87,1019.07
-9.39,-32.09,1019.68
-10.25,-31.72,1020.29
-8.05,-25.38,1018.46
-9.03,-29.28,1017.85
-9.27,-30.50,1019.92
-7.69,-28.06,1019.43
-6.59,-27.33,1018.46
-7.56,-33.55,1020.04
-9.52,-30.26,1020.65
-6.95,-29.04,1019.92
-8.30,-33.43,1019.92
-6.71,-33.31,1020.90
-7.93,-31.72,1021.38
-6.59,-30.13,1020.16
-6.10,-31.60,1019.68
-8.66,-33.67,1021.51
-6.95,-28.43,1019.43
-8.17,-32.21,1019.19
-7.69,-32.21,1020.16
-7.44,-29.16,1020.41
-8.17,-31.84,1019.19
-8.54,-31.11,1019.55
-7.32,-30.13,1020.04
-5.37,-28.18,1019.19
-7.32,-33.06,1019.68
-6.59,-32.21,1019.92
-9.15,-32.57,1019.68
-6.10,-27.69,1019.31
-7.81,-32.45,1020.29
-8.30,-31.72,1020.29
-5.49,-29.65,1020.41
-7.56,-33.43,1019.80
-5.86,-33.18,1020.41
-7.93,-30.38,1020.65
-6.83,-31.23,1019.31
-7.08,-33.06,1020.16
-7.44,-32.45,1020.41
-7.08,-31.72,1020.53
-6.83,-31.72,1019.92
-5.37,-33.18,1019.80
-6.95,-33.31,1019.80
-5.86,-29.77,1020.04
-5.25,-32.94,1019.80
-6.47,-34.04,1021.02
-3.17,-30.99,1021.14
-6.71,-33.06,1020.29
-4.51,-32.09,1019.92
-7.20,-33.06,1022.36
-5.25,-29.89,1020.65
-5.98,-31.84,1018.94
-6.71,-33.18,1020.16
-8.30,-33.06,1021.02
-6.59,-31.35,1020.77
-6.34,-32.57,1020.29
-6.83,-33.79,1020.16
-6.34,-30.74,1021.14
-5.25,-33.67,1019.80
-6.34,-33.06,1021.87
-3.90,-31.96,1021.99
-5.86,-33.79,1021.14
-5.86,-32.94,1020.53
-6.34,-36.60,1021.14
-4.76,-35.38,1022.73
-5.00,-33.92,1019.80
-6.59,-35.87,1020.90
-6.34,-35.14,1022.12
-5.61,-33.55,1020.65
-4.03,-34.04,1020.65
-5.73,-34.16,1022.36
-5.86,-31.72,1020.90
-4.03,-34.40,1020.41
-7.32,-35.14,1020.53
-8.30,-34.16,1021.51
-6.34,-32.70,1020.16
-6.59,-32.94,1020.16
-7.56,-34.40,1021.02
-6.59,-31.48,1020.65
-5.98,-31.48,1019.07
-7.56,-35.01,1020.53
-4.39,-32.94,1021.63
-4.76,-34.04,1020.65
-4.88,-34.65,1021.14
-6.95,-36.84,1022.12
-6.59,-31.96,1021.38
-5.25,-33.43,1020.53
-3.66,-34.65,1020.77
-6.59,-33.92,1021.75
-7.81,-34.40,1020.90
-4.27,-35.01,1020.65
-8.66,-35.01,1020.90
-7.20,-30.62,1020.90
-5.12,-35.14,1020.77
-9.52,-31.72,1020.29
-4.39,-31.11,1021.38
-6.83,-32.70,1019.92
-8.54,-33.55,1019.43
-8.78,-32.57,1020.65
-8.66,-31.72,1021.63
-6.83,-31.72,1019.19
-7.44,-35.62,1021.14
-8.66,-33.67,1021.38
-6.59,-33.67,1021.63
-5.00,-34.28,1021.38
-9.03,-33.92,1021.63
-6.83,-31.23,1021.75
-5.61,-34.65,1021.14
-9.52,-34.28,1020.65
-8.78,-33.92,1021.14
-7.93,-32.21,1020.90
-8.05,-34.40,1020.29
-9.15,-33.31,1021.02
-8.05,-33.18,1021.51
-7.56,-30.62,1019.92
-8.30,-35.87,1020.90
-5.61,-31.11,1020.90
-7.69,-33.92,1020.53
-6.22,-33.43,1020.53
-9.27,-33.55,1021.51
-8.30,-29.89,1021.63
-9.39,-29.28,1020.41
-11.22,-31.96,1019.43
-11.71,-32.21,1020.53
-9.64,-28.55,1020.53
-9.27,-32.21,1019.55
-10.74,-32.57,1020.65
-8.78,-30.26,1021.14
-8.30,-32.09,1019.19
-11.10,-31.96,1019.80
-7.56,-30.13,1020.41
-6.95,-30.38,1020.90
-7.81,-33.43,1019.80
-8.42,-32.70,1020.16
-9.39,-32.94,1021.02
-7.81,-29.52,1019.68
-9.52,-33.55,1019.92
-10.25,-31.96,1020.16
-7.81,-29.52,1020.16
-8.66,-31.35,1019.19
-9.76,-31.48,1019.68
-8.91,-27.21,1018.09
-7.93,-29.28,1017.24
-10.61,-31.11,1018.33
-10.86,-26.60,1018.46
-9.03,-25.01,1018.09
-10.00,-31.96,1017.48
-9.15,-29.89,1018.70
-8.54,-26.47,1019.19
-6.95,-27.21,1017.72
-9.03,-32.33,1019.07
-7.20,-27.33,1019.19
-8.42,-32.94,1018.09
-8.78,-33.43,1018.82
-9.27,-29.40,1019.31
-6.95,-27.08,1018.94
-5.86,-28.91,1017.97
-6.83,-32.82,1020.41
-8.30,-30.01,1020.16
-4.51,-29.28,1019.55
-7.32,-33.67,1018.46
-5.98,-32.21,1020.29
-6.10,-29.16,1020.16
-4.64,-30.50,1019.07
-6.47,-34.77,1021.51
-6.59,-31.23,1020.16
-3.54,-30.26,1019.55
-7.81,-36.60,1020.41
-4.15,-32.94,1021.02
-5.86,-30.50,1020.90
-4.27,-30.50,1019.92
-6.59,-36.72,1021.63
-5.37,-30.74,1021.75
-4.15,-32.45,1019.68
-9.03,-34.04,1020.16
-7.08,-31.72,1021.63
-7.20,-31.11,1019.68
-6.34,-35.75,1019.80
-8.91,-34.53,1020.77
-7.56,-31.23,1021.75
-3.66,-33.92,1019.92
-4.15,-36.48,1020.77
-4.88,-34.65,1022.97
-4.64,-35.14,1022.24
-2.93,-33.92,1021.26
-5.37,-37.45,1022.85
-5.73,-34.04,1022.85
-2.44,-34.89,1021.63
-7.32,-38.92,1022.12
-6.22,-33.43,1021.87
-4.39,-36.48,1021.99
-3.05,-35.38,1020.77
-4.88,-36.60,1022.85
-5.37,-32.45,1022.24
-4.76,-34.65,1020.16
-5.61,-35.87,1020.65
-5.86,-33.18,1020.90
-6.83,-34.65,1019.92
-6.10,-35.50,1020.53
-8.42,-34.16,1021.14
-6.10,-31.23,1019.80
-6.34,-33.67,1019.19
-9.27,-35.62,1021.51
-6.47,-33.43,1021.63
-6.83,-31.84,1021.26
-7.08,-33.67,1019.80
-9.88,-32.33,1020.41
-8.91,-29.04,1020.65
-7.32,-32.45,1018.70
-11.22,-32.70,1018.82
-7.56,-29.04,1020.04
-9.03,-33.31,1019.19
-11.35,-32.33,1019.80
-10.98,-32.33,1020.90
-8.30,-29.65,1020.77
-8.30,-33.67,1019.07
-10.13,-33.06,1019.92
-7.93,-28.79,1020.04
-11.10,-30.38,1019.68
-8.42,-27.08,1017.48
-8.54,-29.77,1018.70
-12.20,-29.28,1017.85
-7.69,-28.55,1018.33
-10.61,-32.94,1018.46
-9.03,-31.48,1018.33
-9.27,-29.16,1019.19
-6.83,-28.91,1018.21
-6.59,-32.57,1018.58
-9.76,-33.55,1019.07
-8.54,-27.57,1018.58
-8.54,-32.57,1018.46
-9.27,-31.96,1019.43
-9.88,-29.16,1018.82
-5.61,-29.52,1018.33
-5.49,-32.21,1018.58
-10.98,-31.84,1019.19
-6.22,-28.43,1018.46
-8.78,-33.06,1017.97
-8.30,-31.84,1019.07
-8.78,-31.72,1019.07
-6.34,-27.57,1019.31
-5.98,-34.16,1018.33
-9.27,-31.11,1019.55
-5.73,-27.69,1018.70
-6.59,-33.43,1018.09
-6.10,-32.94,1019.55
-8.42,-32.70,1019.19
-4.03,-30.26,1018.94
-5.86,-34.77,1020.41
-6.59,-32.33,1020.90
-5.00,-32.21,1020.29
-5.98,-33.55,1019.19
-5.49,-34.89,1020.16
-7.69,-35.38,1020.90
-5.73,-31.35,1021.14
-5.37,-38.55,1020.29
-4.76,-33.55,1021.87
-5.86,-34.04,1021.14
-5.37,-32.94,1019.92
-4.27,-36.11,1021.38
-6.71,-36.23,1021.63
-8.54,-32.94,1021.38
-2.20,-34.40,1020.29
-4.39,-35.99,1021.87
-5.12,-35.01,1022.12
-2.32,-33.06,1020.90
-4.64,-34.65,1021.63
-6.10,-37.09,1022.24
-4.64,-31.11,1020.65
-2.20,-34.04,1021.75
-6.34,-37.45,1021.99
-8.78,-35.87,1022.73
-5.49,-34.28,1021.63
-4.76,-32.33,1020.90
-6.34,-38.31,1021.63
-9.27,-32.82,1021.87
-4.64,-32.70,1021.38
-7.81,-34.89,1020.53
-5.86,-34.28,1021.75
-9.52,-33.55,1020.90
-5.86,-30.99,1019.55
-9.27,-37.21,1020.90
-8.30,-29.77,1021.02
-8.78,-31.48,1020.29
-9.39,-33.67,1020.04
-8.91,-35.38,1020.29
-12.20,-28.30,1019.92
-8.54,-28.67,1018.70
-13.05,-33.31,1019.92
-11.71,-31.48,1020.41
-11.47,-28.18,1018.33
-10.00,-30.50,1018.21
-10.13,-33.06,1019.92
-11.71,-27.21,1018.70
-9.03,-29.16,1017.60
-10.74,-31.35,1018.58
-11.47,-31.23,1018.46
-9.15,-25.38,1017.97
-9.27,-28.91,1017.24
-10.13,-30.50,1017.97
-10.49,-30.62,1018.21
-8.30,-26.35,1016.99
-6.10,-31.11,1017.11
-9.88,-31.35,1018.70
-7.81,-28.79,1019.43
-8.05,-31.48,1017.97
-7.32,-31.72,1018.94
-9.76,-30.38,1019.43
-6.22,-27.57,1019.07
-6.10,-32.45,1018.94
-7.08,-31.84,1019.43
-5.49,-31.35,1020.41
-6.10,-31.48,1020.16
-2.93,-35.38,1020.16
-5.61,-36.97,1019.92
-2.68,-30.62,1021.87
-4.64,-37.33,1019.68
-5.37,-35.26,1020.90
-3.66,-36.11,1021.99
-5.25,-34.65,1020.65
-2.68,-36.84,1021.14
-5.12,-39.04,1021.26
-3.17,-33.67,1022.97
-3.66,-35.87,1022.24
-3.78,-36.72,1021.75
-6.59,-35.14,1022.60
-5.37,-33.92,1021.63
-4.51,-35.38,1020.04
-9.03,-36.97,1021.87
-5.98,-34.16,1022.24
-9.52,-35.14,1020.65
-8.05,-34.28,1019.80
-8.54,-32.70,1020.65
-9.27,-33.67,1021.38
-8.42,-29.28,1019.68
-8.91,-34.16,1020.04
-10.86,-32.82,1020.65
-9.03,-29.89,1020.65
-10.25,-30.13,1018.21
-12.20,-33.79,1019.68
-8.42,-27.94,1018.58
-8.54,-29.77,1018.46
-10.98,-32.94,1019.07
-9.39,-30.26,1019.43
-8.66,-28.91,1019.43
-8.42,-29.16,1018.21
-9.03,-30.99,1017.36
-11.83,-29.40,1019.19
-11.22,-27.57,1018.21
-9.52,-28.79,1016.63
-8.17,-29.77,1018.09
-9.88,-28.55,1018.82
-7.56,-27.33,1017.72
-6.34,-32.70,1018.21
-9.15,-29.52,1019.43
-9.39,-29.04,1018.94
-6.71,-29.77,1018.70
-8.30,-33.79,1018.46
-6.10,-30.87,1019.68
-5.00,-28.79,1019.80
-4.15,-33.18,1018.94
-5.49,-34.40,1021.38
-3.17,-33.18,1020.53
-2.32,-32.82,1019.80
-2.81,-35.75,1021.51
-8.54,-35.01,1021.63
-4.03,-30.26,1020.65
-1.71,-33.43,1020.90
-5.73,-38.06,1021.75
-5.12,-34.40,1022.60
-4.27,-33.67,1020.77
-6.10,-34.40,1020.77
-5.61,-37.94,1022.12
-7.08,-32.33,1021.38
-2.20,-33.79,1022.48
-7.69,-38.67,1021.87
-10.00,-33.43,1022.36
-7.20,-33.79,1021.14
-7.08,-35.14,1020.65
-6.59,-36.97,1021.02
-9.88,-35.01,1021.87
-5.49,-30.74,1020.29
-6.71,-33.43,1020.90
-8.54,-34.04,1020.41
-10.49,-30.38,1020.41
-7.93,-30.87,1019.43
-11.96,-32.70,1020.16
-10.74,-27.57,1018.94
-10.00,-28.30,1019.19
-11.22,-29.77,1018.21
-11.47,-28.91,1017.72
-12.44,-26.84,1018.21
-8.54,-26.35,1016.50
-10.49,-29.52,1017.24
-9.52,-27.57,1018.82
-9.76,-25.38,1018.58
-8.30,-28.55,1018.70
-10.25,-31.84,1018.82
-8.78,-28.55,1019.80
-8.05,-27.82,1017.85
-8.66,-32.94,1018.82
-8.78,-31.72,1020.04
-6.83,-28.30,1018.46
-5.98,-29.28,1019.19
-6.34,-33.18,1019.31
-6.22,-31.48,1020.77
-2.44,-30.50,1021.02
-3.90,-35.26,1020.16
-2.68,-35.01,1022.48
-1.71,-35.38,1022.36
-5.37,-37.09,1021.26
-5.86,-38.43,1022.73
-7.32,-34.77,1022.36
-2.44,-31.35,1022.12
-6.34,-36.23,1021.14
-4.39,-35.14,1021.87
-6.34,-37.09,1022.85
-3.54,-33.67,1022.36
-5.73,-38.55,1021.99
-5.98,-37.58,1022.60
-4.88,-34.65,1022.36
-8.91,-34.28,1021.38
-6.59,-34.77,1020.53
-11.47,-34.53,1021.26
-7.69,-30.50,1021.14
-9.76,-33.06,1020.29
-9.27,-33.67,1021.14
-10.49,-31.60,1021.02
-10.13,-30.62,1020.90
-8.05,-30.13,1018.70
-9.52,-31.96,1018.58
-12.20,-29.77,1020.41
-10.25,-28.30,1018.33
-10.98,-30.13,1018.46
-11.35,-26.84,1018.82
-9.27,-25.01,1018.58
-10.49,-32.45,1018.21
-9.76,-30.62,1019.07
-9.27,-28.55,1019.07
-7.32,-25.99,1018.58
-8.78,-30.74,1018.09
-7.08,-31.23,1019.19
-7.08,-26.96,1020.16
-5.12,-28.30,1019.19
-7.20,-35.01,1020.04
-5.61,-33.31,1021.14
-4.03,-32.21,1020.65
-4.15,-37.70,1021.14
-3.42,-37.70,1021.63
-6.83,-32.33,1022.12
-2.07,-31.23,1021.75
-4.15,-36.72,1020.90
-2.56,-35.26,1022.97
-5.37,-36.60,1023.21
-1.71,-33.67,1022.48
-4.15,-40.02,1022.73
-8.78,-34.04,1022.36
-4.64,-34.65,1021.99
-5.86,-36.60,1021.87
-7.81,-34.77,1023.34
-9.76,-34.28,1022.85
-5.86,-31.48,1021.51
-8.05,-36.60,1020.77
-12.44,-31.96,1020.90
-8.78,-31.48,1021.26
-11.22,-31.96,1019.80
-9.52,-33.31,1019.68
-14.40,-29.89,1019.92
-7.44,-27.82,1018.09
-11.83,-33.43,1019.68
-11.35,-27.57,1019.80
-9.39,-29.28,1019.43
-8.54,-28.30,1018.09
-10.25,-33.06,1018.46
-11.35,-28.91,1018.33
-11.22,-26.11,1018.09
-6.59,-28.18,1017.97
-11.47,-33.67,1018.94
-7.32,-28.79,1018.46
-9.15,-29.77,1018.70
-9.52,-31.48,1018.09
-8.17,-26.47,1019.68
-7.32,-29.40,1018.21
-7.93,-31.60,1019.68
-8.42,-33.06,1018.70
-8.54,-30.99,1019.19
-5.61,-29.65,1019.07
-4.76,-31.72,1019.31
-6.83,-34.40,1020.29
-5.86,-32.21,1022.60
-3.54,-34.65,1020.16
-4.27,-35.87,1021.26
-2.93,-35.14,1023.21
-4.76,-33.43,1021.87
-2.07,-36.36,1020.77
-6.10,-40.26,1022.12
-5.61,-33.79,1022.85
-4.03,-36.23,1022.85
0.00,-34.89,1021.87
-5.61,-38.92,1023.09
-9.03,-33.18,1021.99
-5.00,-33.43,1020.90
-8.66,-38.06,1021.51
-5.37,-32.82,1023.34
-7.56,-33.06,1020.90
-8.17,-36.36,1020.90
-8.17,-36.60,1021.87
-9.27,-32.57,1021.99
-6.83,-31.96,1020.90
-9.15,-34.16,1020.77
-9.88,-31.35,1020.65
-11.10,-28.67,1020.41
-9.03,-28.67,1018.58
-10.49,-31.48,1019.68
-11.47,-27.94,1018.94
-10.25,-28.55,1018.58
-10.25,-28.55,1018.09
-11.35,-30.62,1018.94
-11.96,-25.50,1017.48
-7.69,-28.43,1017.36
-7.56,-28.67,1018.33
-11.35,-30.99,1019.55
-7.56,-26.60,1018.94
-9.27,-31.23,1019.07
-7.08,-30.50,1019.07
-11.59,-29.89,1019.68
-5.86,-27.57,1018.70
-7.81,-31.72,1018.70
-9.03,-32.33,1019.68
-5.98,-28.55,1021.02
-5.37,-33.31,1020.16
-6.22,-34.65,1020.41
-7.44,-32.70,1020.41
-6.10,-29.65,1022.12
-4.15,-35.75,1020.65
-5.12,-35.50,1022.12
-5.12,-35.62,1023.09
-4.64,-34.53,1021.87
-3.17,-37.33,1022.12
-6.83,-38.06,1023.09
-3.66,-34.16,1022.36
-2.68,-38.31,1022.73
-7.44,-35.38,1023.34
-6.83,-35.87,1023.70
-6.59,-32.70,1021.87
-5.12,-34.53,1020.77
-9.27,-36.36,1022.24
-7.56,-33.67,1022.12
-6.47,-33.55,1021.02
-6.83,-34.89,1021.38
-7.93,-34.77,1021.87
-9.03,-30.74,1020.90
-11.96,-33.55,1021.14
-9.15,-26.60,1019.68
-9.52,-27.45,1019.19
-11.22,-29.52,1018.70
-12.44,-30.38,1019.68
-10.86,-23.79,1018.21
-9.03,-30.26,1017.97
-13.91,-29.28,1018.94
-7.81,-25.62,1017.97
-7.93,-30.74,1018.82
-9.52,-29.65,1018.58
-7.08,-25.13,1019.80
-7.81,-32.57,1018.94
-7.81,-32.21,1020.41
-8.30,-28.06,1019.55
-5.00,-27.33,1020.29
-5.98,-34.16,1020.41
-7.44,-32.21,1020.29
-3.17,-32.09,1021.14
-4.76,-35.14,1021.63
-5.73,-34.77,1021.75
-3.05,-33.67,1022.97
-2.20,-36.36,1022.36
-6.10,-39.16,1023.21
-4.64,-33.92,1023.09
-4.88,-37.70,1023.21
-8.66,-36.72,1022.85
-7.20,-32.45,1023.34
-8.30,-30.74,1021.63
-9.15,-35.14,1020.65
-10.00,-31.72,1021.51
-7.32,-29.52,1020.04
-8.78,-36.23,1021.38
-9.88,-30.01,1021.02
-7.81,-29.65,1019.31
-9.76,-31.35,1018.82
-12.69,-30.62,1019.19
-11.47,-26.11,1018.70
-9.03,-28.30,1018.21
-11.71,-31.72,1018.94
-10.86,-28.79,1018.94
-9.03,-26.84,1018.58
-7.69,-31.72,1019.43
-10.00,-27.94,1019.07
-7.44,-28.67,1018.21
-8.17,-31.60,1017.72
-6.10,-29.40,1020.65
-6.71,-30.26,1019.55
-4.27,-31.72,1018.94
-7.81,-34.89,1019.92
-4.39,-32.82,1021.63
-1.46,-31.72,1020.90
-7.08,-37.45,1021.14
-3.78,-33.18,1022.24
-3.66,-34.65,1021.14
-4.76,-36.23,1021.75
-5.37,-36.48,1023.58
-3.66,-33.55,1022.12
-7.08,-37.82,1021.63
-6.10,-36.48,1022.60
-6.59,-33.18,1022.24
-4.64,-33.06,1021.02
-7.44,-38.67,1021.87
-10.00,-30.74,1022.48
-9.03,-31.23,1020.29
-9.52,-32.94,1019.55
-14.27,-29.28,1019.92
-8.78,-27.21,1019.19
-10.74,-33.06,1018.94
-14.40,-28.91,1019.55
-8.30,-25.13,1016.63
-10.49,-30.01,1017.72
-9.64,-28.06,1018.82
-9.15,-27.21,1018.21
-7.93,-25.99,1017.72
-8.54,-34.16,1017.85
-8.17,-28.43,1019.31
-5.98,-28.55,1018.94
-7.56,-33.67,1019.68
-6.22,-30.50,1019.31
-2.07,-33.55,1020.16
-4.64,-37.94,1022.85
-3.90,-36.36,1022.85
-0.85,-32.70,1021.38
-2.81,-36.60,1021.14
-5.00,-36.60,1022.60
-4.88,-34.89,1022.85
-2.93,-33.92,1021.26
-5.12,-39.28,1022.48
-9.27,-33.18,1022.12
-6.34,-33.43,1021.51
-7.56,-35.62,1020.90
-10.00,-30.99,1020.16
-6.34,-33.79,1019.92
-8.78,-36.36,1019.19
-10.86,-30.26,1020.04
-10.86,-28.79,1019.55
-8.05,-29.28,1017.85
-13.05,-30.50,1018.21
-9.76,-24.64,1017.97
-9.88,-29.77,1016.87
-10.86,-32.33,1017.60
-11.71,-27.33,1017.48
-5.61,-26.35,1016.75
-9.15,-32.94,1018.33
-8.91,-29.65,1018.70
-4.51,-29.52,1017.36
-8.54,-36.36,1018.33
-6.10,-31.60,1019.92
-6.95,-32.57,1019.68
-3.90,-32.21,1019.31
-4.76,-36.97,1021.26
-6.83,-30.99,1020.04
-5.12,-35.38,1019.68
-7.81,-37.09,1020.04
-6.34,-33.55,1020.77
-0.24,-33.67,1021.51
-7.56,-39.53,1021.63
-8.05,-34.16,1021.99
-5.25,-34.04,1021.87
-8.05,-38.19,1020.77
-8.05,-32.94,1022.12
-5.86,-33.55,1021.63
-7.81,-34.28,1020.90
-8.17,-35.62,1021.14
-9.27,-29.89,1019.68
-7.93,-34.77,1020.16
-9.64,-32.09,1019.80
-11.47,-28.79,1018.70
-10.37,-28.67,1017.48
-13.66,-32.21,1017.48
-11.47,-24.28,1017.72
-11.35,-27.08,1017.72
-8.91,-29.04,1017.36
-12.93,-29.89,1018.70
-10.49,-24.77,1017.48
-8.05,-28.79,1017.97
-10.74,-31.23,1017.48
-9.27,-27.08,1018.33
-5.73,-30.13,1018.21
-8.91,-32.94,1019.92
-6.59,-29.28,1018.58
-4.64,-29.16,1019.31
-6.71,-38.67,1020.16
-5.25,-34.40,1021.38
-3.05,-34.53,1020.77
-5.37,-38.31,1021.51
-5.61,-36.84,1022.85
-0.85,-32.94,1021.87
-8.17,-39.65,1021.38
-6.22,-37.45,1021.87
-7.93,-34.40,1021.38
-5.00,-34.04,1021.26
-8.54,-36.72,1021.87
-9.27,-31.11,1020.90
-6.34,-32.94,1020.90
-9.52,-36.11,1019.55
-10.49,-33.67,1020.77
-8.42,-28.06,1018.82
-10.74,-33.18,1018.58
-11.47,-28.55,1018.21
-10.74,-26.23,1017.11
-8.05,-26.84,1016.38
-13.18,-31.35,1017.72
-8.66,-24.28,1017.72
-7.93,-29.52,1017.36
-9.76,-32.33,1017.36
-9.27,-27.33,1018.94
-5.61,-27.57,1017.97
-7.93,-36.72,1019.43
-5.12,-32.94,1020.41
-3.54,-30.50,1020.29
-6.59,-39.16,1020.41
-6.59,-34.28,1021.38
-2.20,-31.72,1021.02
-6.83,-39.41,1021.14
-6.22,-33.18,1021.75
-6.83,-33.18,1021.38
-4.64,-35.62,1021.14
-6.83,-37.82,1021.26
-8.05,-33.43,1022.60
-4.03,-34.28,1021.38
-7.44,-36.23,1021.26
-9.15,-32.94,1021.14
-10.37,-30.01,1019.55
-11.22,-32.33,1019.19
-12.08,-29.04,1019.07
-10.13,-29.28,1018.58
-10.49,-31.96,1018.33
-12.69,-32.70,1019.19
-10.00,-25.62,1018.21
-6.95,-29.16,1018.09
-11.22,-31.48,1018.46
-11.22,-27.45,1018.46
-5.86,-29.16,1017.48
-6.47,-30.99,1017.72
-10.86,-30.50,1018.46
-5.12,-28.67,1019.43
-3.66,-34.89,1019.92
-7.56,-34.04,1021.14
-3.42,-35.75,1021.38
-1.59,-38.19,1021.75
-4.76,-37.94,1022.24
-5.37,-35.62,1023.21
-4.03,-35.26,1020.90
-6.22,-38.31,1022.36
-9.39,-37.45,1022.85
-7.32,-31.96,1021.87
-6.34,-35.62,1020.41
-12.20,-33.79,1020.77
-7.56,-30.26,1020.04
-8.91,-33.06,1019.19
-11.96,-32.70,1019.68
-10.13,-25.62,1018.46
-8.05,-24.40,1017.72
-11.35,-32.45,1018.09
-11.71,-25.62,1018.21
-5.49,-27.82,1017.24
-8.78,-33.31,1018.21
-7.81,-30.74,1018.94
-5.12,-26.35,1018.58
-4.76,-37.09,1019.31
-5.49,-32.21,1020.90
-0.37,-32.57,1022.24
-4.76,-40.99,1021.14
-5.25,-40.02,1022.85
-3.54,-32.94,1021.14
-2.32,-33.92,1021.51
-6.34,-38.43,1020.90
-9.76,-35.14,1022.12
-4.03,-33.18,1021.87
-8.30,-37.82,1020.16
-8.91,-32.57,1020.90
-9.52,-29.40,1020.16
-10.74,-35.01,1019.43
-12.32,-30.87,1019.19
-9.88,-26.72,1018.58
-8.05,-28.43,1017.24
-12.57,-31.72,1017.36
-12.57,-27.21,1017.72
-8.54,-27.82,1017.24
-9.27,-30.38,1016.50
-8.05,-28.06,1019.43
-2.93,-31.23,1019.07
-9.03,-34.53,1018.33
-4.88,-29.77,1020.29
-2.68,-32.09,1019.43
-2.56,-33.31,1019.43
-6.95,-35.01,1021.38
-4.88,-32.82,1021.63
-3.90,-33.79,1019.92
-7.93,-38.31,1022.12
-7.81,-36.60,1022.12
-5.12,-35.38,1022.36
-5.73,-36.36,1021.75
-9.27,-36.11,1022.73
-9.76,-29.89,1020.29
-11.22,-33.43,1018.58
-12.57,-30.26,1020.41
-9.76,-26.35,1018.46
-9.52,-31.48,1018.46
-11.35,-32.94,1018.82
-12.93,-27.69,1017.85
-9.27,-24.03,1017.60
-9.88,-34.04,1017.72
-11.10,-28.79,1018.09
-5.37,-25.62,1017.72
-6.83,-36.72,1018.70
-9.27,-32.09,1019.92
-0.24,-30.01,1020.41
-5.98,-40.14,1020.53
-4.51,-37.82,1021.51
-6.10,-31.84,1021.14
-1.22,-31.72,1021.38
-7.32,-39.65,1021.02
-8.17,-34.65,1022.36
-0.85,-33.79,1022.12
-6.10,-36.36,1021.51
-6.34,-35.87,1022.12
-9.76,-32.82,1021.14
-7.81,-34.65,1020.90
-9.88,-32.94,1020.90
-11.22,-28.91,1018.70
-7.93,-29.65,1017.97
-15.49,-33.79,1019.43
-14.27,-30.74,1019.31
-8.91,-26.60,1016.99
-9.15,-30.50,1017.60
-14.15,-30.50,1018.82
-8.05,-22.33,1017.60
-9.03,-31.72,1018.82
-10.86,-30.01,1018.58
-6.22,-25.50,1018.82
-7.44,-35.75,1018.21
-7.81,-32.21,1020.04
-6.59,-32.45,1020.04
-3.17,-32.94,1020.41
-5.12,-38.67,1020.65
-6.47,-35.50,1022.85
-1.95,-34.89,1023.46
-6.22,-40.38,1021.99
-9.88,-34.89,1022.60
-2.68,-34.28,1022.24
-7.56,-36.11,1021.14
-7.44,-35.50,1022.36
-11.35,-30.01,1020.65
-7.81,-35.26,1020.04
-8.66,-36.23,1019.68
-12.20,-30.26,1020.29
-9.88,-26.47,1019.31
