X,Y,Z
-12.93,-16.47,1023.70
-13.79,-17.20,1022.85
-10.49,-18.54,1026.02
-9.03,-21.23,1025.41
-10.25,-21.23,1022.97
-9.64,-22.20,1024.07
-15.01,-19.28,1019.92
-16.59,-20.13,1020.16
-14.40,-14.52,1020.29
-16.71,-14.64,1020.16
-12.44,-14.27,1022.97
-10.49,-15.37,1023.82
-11.10,-15.37,1022.73
-11.22,-18.06,1023.58
-8.42,-20.62,1025.65
-10.13,-23.42,1025.04
-14.40,-22.69,1023.82
-12.69,-21.72,1022.60
-16.47,-19.40,1021.14
-16.59,-15.13,1019.07
-15.86,-11.35,1020.04
-15.86,-12.44,1019.31
-9.52,-11.47,1020.90
-9.39,-17.57,1023.09
-9.39,-18.18,1023.09
-9.52,-22.94,1024.07
-8.54,-24.52,1026.51
-13.05,-26.11,1025.17
-17.08,-22.81,1023.82
-17.08,-21.11,1023.58
-19.03,-16.71,1020.53
-12.32,-12.08,1019.92
-10.25,-10.98,1018.94
-10.98,-12.69,1018.94
-6.59,-15.13,1022.24
-10.74,-22.57,1023.95
-12.32,-22.33,1023.95
-13.91,-24.03,1025.17
-14.52,-23.79,1026.51
-17.32,-23.55,1024.31
-18.30,-18.06,1022.97
-14.88,-16.10,1021.87
-14.76,-13.66,1019.19
-9.52,-10.86,1019.43
-7.20,-13.91,1020.16
-10.49,-16.59,1019.80
-8.42,-18.54,1024.31
-7.93,-22.94,1024.92
-15.49,-21.96,1024.56
-18.06,-23.18,1026.26
-16.10,-22.45,1026.14
-17.93,-19.03,1022.97
-14.64,-16.10,1022.12
-11.35,-14.88,1021.38
-14.03,-15.01,1018.94
-8.91,-15.86,1020.04
-11.35,-17.08,1019.43
-13.91,-18.54,1022.97
-13.05,-17.81,1023.95
-13.18,-20.25,1024.56
-16.59,-19.64,1024.56
-14.40,-18.79,1025.65
-11.83,-19.52,1023.95
-13.30,-18.54,1022.36
-10.25,-17.81,1022.85
-10.25,-17.57,1021.87
-12.93,-18.18,1018.70
-10.61,-17.93,1020.53
-15.86,-16.10,1019.68
-15.13,-15.01,1021.87
-11.10,-13.91,1022.60
-13.91,-15.74,1022.85
-11.96,-15.37,1023.34
-10.74,-18.18,1025.53
-8.30,-19.52,1025.65
-11.71,-21.96,1023.46
-10.37,-21.23,1024.19
-14.15,-20.50,1020.41
-16.47,-20.74,1020.90
-15.01,-17.69,1021.02
-18.54,-14.76,1019.19
-13.30,-11.71,1021.14
-10.13,-12.44,1021.51
-11.47,-15.25,1021.75
-8.54,-16.84,1023.34
-8.66,-20.13,1025.17
-9.39,-23.91,1025.04
-12.69,-24.52,1024.07
-14.15,-25.62,1026.75
-15.62,-22.69,1023.58
-19.28,-18.06,1021.63
-15.98,-15.62,1021.87
-16.84,-12.20,1017.97
-9.27,-10.86,1019.80
-8.05,-14.40,1020.77
-9.27,-14.15,1020.41
-8.30,-20.62,1023.21
-8.66,-19.76,1024.31
-13.05,-24.16,1024.56
-15.25,-23.79,1026.39
-13.18,-22.45,1026.02
-17.32,-20.62,1022.97
-15.49,-17.08,1023.46
-12.08,-15.98,1021.87
-14.52,-15.86,1019.55
-9.03,-15.37,1020.04
-9.15,-17.20,1019.68
-12.08,-15.74,1017.85
-12.08,-17.08,1021.63
-11.35,-17.08,1021.75
-15.86,-19.03,1022.48
-15.37,-18.79,1023.46
-13.54,-18.54,1026.02
-14.52,-19.28,1023.58
-12.20,-18.42,1024.07
-9.88,-19.52,1023.58
-13.66,-19.64,1020.90
-11.59,-19.03,1021.63
-13.66,-18.54,1019.80
-15.49,-19.40,1019.43
-18.42,-16.96,1019.80
-14.40,-15.37,1021.02
-13.30,-12.20,1019.43
-13.91,-13.42,1021.26
-9.52,-15.86,1022.97
-9.76,-16.59,1022.60
-8.05,-20.01,1024.80
-9.03,-23.79,1024.80
-14.76,-24.64,1024.31
-15.01,-24.77,1025.53
-16.84,-20.50,1021.63
-18.79,-18.91,1020.16
-17.69,-15.01,1019.80
-13.66,-12.20,1019.68
-13.66,-12.57,1019.31
-9.15,-13.30,1021.02
-8.30,-19.76,1023.82
-10.61,-23.18,1024.31
-9.52,-24.52,1025.90
-13.42,-25.74,1024.80
-18.79,-20.50,1021.38
-16.59,-18.30,1021.87
-16.47,-15.86,1020.65
-18.30,-11.96,1018.70
-13.54,-10.61,1019.07
-10.37,-12.57,1020.90
-11.83,-17.45,1022.12
-6.95,-17.45,1024.07
-10.00,-24.77,1025.17
-15.74,-25.13,1025.29
-13.91,-23.91,1025.78
-17.45,-18.54,1020.90
-19.76,-16.23,1020.90
-15.62,-12.93,1020.16
-12.32,-12.93,1019.68
-11.83,-9.76,1017.97
-9.88,-13.18,1020.29
-7.08,-17.45,1022.36
-12.20,-21.23,1023.46
-10.13,-23.18,1025.78
-12.44,-24.28,1024.68
-17.81,-24.03,1024.07
-16.59,-20.37,1022.85
-16.84,-14.40,1019.19
-15.49,-10.98,1018.94
-9.27,-10.37,1020.16
-8.54,-13.54,1020.53
-11.96,-13.79,1019.68
-7.20,-20.25,1024.07
-10.37,-23.18,1025.04
-14.64,-24.16,1024.92
-13.66,-25.01,1025.90
-17.57,-21.47,1022.60
-19.52,-15.13,1020.41
-14.88,-14.64,1021.02
-13.30,-10.98,1018.21
-13.42,-11.96,1018.09
-5.73,-14.88,1021.51
-9.03,-17.57,1022.24
-10.13,-17.81,1021.99
-11.22,-22.45,1024.92
-11.96,-26.11,1026.14
-16.71,-24.40,1024.43
-17.57,-22.33,1025.17
-18.06,-18.30,1021.63
-20.01,-15.49,1019.92
-12.57,-12.44,1020.16
-10.37,-13.05,1018.58
-12.20,-14.03,1019.19
-8.05,-15.13,1021.02
-10.74,-21.96,1023.46
-11.96,-22.20,1023.58
-13.18,-24.16,1026.51
-16.10,-24.64,1025.29
-19.03,-21.72,1023.46
-15.13,-17.45,1022.12
-15.01,-13.18,1018.82
-14.88,-10.86,1017.85
-7.56,-12.20,1019.68
-10.37,-17.45,1020.29
-11.83,-17.20,1021.63
-8.30,-20.13,1024.31
-12.32,-23.42,1025.29
-14.88,-24.89,1024.92
-17.08,-22.33,1025.53
-15.37,-21.47,1024.68
-17.81,-16.71,1020.41
-17.20,-13.91,1020.04
-8.78,-13.30,1019.43
-10.25,-13.54,1019.19
-7.20,-17.93,1024.07
-6.10,-22.45,1024.07
-14.15,-23.55,1024.68
-15.49,-25.01,1026.51
-15.01,-24.77,1026.87
-19.64,-21.72,1022.85
-18.91,-19.15,1021.87
-15.62,-15.13,1021.51
-12.32,-13.66,1019.80
-13.66,-11.83,1018.09
-7.69,-15.01,1020.77
-11.22,-18.42,1021.38
-8.78,-21.35,1024.68
-9.39,-23.79,1025.78
-13.66,-24.40,1025.53
-18.06,-23.06,1025.90
-16.10,-22.45,1026.14
-15.13,-20.98,1025.04
-17.08,-15.86,1021.02
-11.47,-13.91,1020.77
-9.52,-13.79,1019.68
-11.10,-13.18,1018.82
-8.78,-17.81,1021.14
-10.00,-18.54,1021.26
-14.76,-19.64,1022.85
-12.44,-21.11,1025.65
-15.01,-22.08,1025.78
-15.01,-22.08,1024.92
-15.13,-20.50,1026.63
-12.69,-20.01,1024.92
-13.91,-18.18,1021.75
-9.52,-15.86,1021.75
-8.30,-16.84,1020.16
-13.18,-17.45,1019.07
-11.22,-17.08,1021.51
-16.23,-18.30,1021.38
-15.13,-17.81,1022.60
-15.13,-18.18,1025.53
-13.42,-19.28,1025.17
-15.49,-18.79,1024.07
-11.71,-19.52,1025.04
-10.49,-18.91,1024.80
-12.44,-20.37,1022.36
-10.25,-19.52,1022.12
-10.86,-18.91,1021.63
-16.47,-18.79,1018.94
-13.42,-17.20,1021.02
-15.86,-15.37,1020.65
-16.84,-15.86,1021.14
-10.98,-15.37,1024.43
-12.44,-17.32,1024.43
-11.96,-17.93,1023.58
-10.86,-19.52,1025.04
-10.25,-23.30,1024.80
-10.98,-21.96,1023.09
-12.44,-21.96,1022.36
-15.25,-20.50,1021.02
-17.08,-18.06,1019.43
-17.08,-14.88,1020.77
-14.52,-12.57,1020.16
-11.71,-10.98,1020.29
-10.74,-13.66,1022.36
-9.15,-16.59,1023.95
-10.98,-20.01,1023.34
-9.03,-20.25,1024.31
-9.27,-25.74,1026.14
-11.71,-25.25,1024.07
-15.86,-22.94,1023.95
-16.35,-21.96,1023.21
-19.03,-18.79,1020.41
-18.79,-13.05,1020.04
-10.86,-12.81,1020.04
-12.20,-11.10,1018.70
-10.00,-14.40,1020.65
-6.83,-15.01,1022.85
-11.35,-23.18,1023.70
-11.10,-21.23,1023.58
-10.37,-25.25,1027.24
-17.45,-24.40,1024.43
-17.20,-22.57,1023.09
-18.30,-19.15,1022.60
-19.15,-14.27,1019.68
-11.47,-11.47,1019.19
-9.76,-11.22,1020.16
-10.98,-15.37,1019.68
-11.96,-14.76,1020.16
-6.59,-16.71,1022.24
-10.00,-21.47,1024.43
-11.47,-23.79,1024.56
-14.15,-22.94,1025.78
-15.62,-23.06,1025.65
-16.59,-22.20,1024.07
-16.10,-17.57,1023.21
-14.40,-16.10,1021.63
-12.69,-15.13,1019.68
-11.35,-12.69,1019.31
-9.39,-15.37,1019.43
-10.49,-16.10,1017.97
-14.76,-17.45,1019.68
-9.76,-18.91,1022.24
-15.25,-19.40,1022.85
-16.84,-20.74,1024.07
-13.79,-20.62,1026.26
-15.62,-19.52,1024.19
-15.74,-18.30,1024.07
-10.74,-18.30,1023.34
-11.10,-18.06,1020.90
-12.44,-17.45,1020.65
-8.78,-17.08,1020.04
-11.96,-19.40,1019.43
-14.64,-17.45,1018.58
-15.01,-18.30,1021.63
-14.15,-16.10,1021.63
-16.10,-16.23,1020.90
-12.20,-15.86,1024.07
-11.83,-16.35,1023.95
-11.83,-18.42,1023.46
-7.81,-19.76,1025.78
-10.49,-22.57,1023.21
-12.32,-24.40,1023.09
-12.32,-22.57,1024.07
-13.42,-21.72,1022.60
-16.84,-20.50,1020.53
-19.76,-15.86,1020.77
-15.01,-14.03,1019.92
-17.32,-12.08,1018.94
-11.59,-12.08,1020.41
-8.78,-17.20,1023.21
-12.08,-18.30,1022.85
-8.05,-21.72,1025.53
-10.00,-25.62,1025.41
-14.88,-24.64,1023.82
-15.13,-22.57,1023.21
-15.86,-20.01,1022.24
-16.35,-18.54,1020.65
-17.57,-12.93,1018.94
-12.69,-11.96,1020.90
-10.49,-12.32,1020.90
-11.10,-17.32,1023.09
-8.78,-21.23,1025.53
-8.54,-22.33,1024.68
-13.05,-23.18,1023.82
-13.91,-22.94,1023.58
-15.86,-20.86,1020.65
-18.06,-15.98,1020.16
-15.25,-14.40,1019.92
-16.23,-14.52,1021.02
-16.59,-12.08,1018.46
-8.42,-11.47,1020.90
-9.27,-14.76,1022.73
-9.88,-17.93,1022.36
-6.34,-21.72,1025.65
-14.88,-23.18,1025.04
-18.18,-20.13,1021.63
-18.79,-13.66,1019.92
-15.25,-13.42,1020.41
-11.47,-11.10,1019.19
-13.30,-11.22,1017.85
-9.27,-10.86,1019.55
-7.56,-17.08,1022.60
-8.91,-18.79,1022.73
-9.52,-21.72,1024.68
-12.44,-25.38,1026.02
-15.37,-24.40,1024.56
-18.18,-21.47,1023.34
-16.71,-17.45,1021.26
-19.28,-14.88,1019.55
-12.81,-9.64,1018.82
-8.66,-11.10,1019.43
-9.27,-13.66,1019.31
-10.49,-16.10,1020.65
-6.83,-20.01,1024.56
-8.30,-24.52,1025.04
-14.88,-24.28,1025.29
-14.15,-23.67,1026.02
-15.86,-23.06,1024.56
-17.32,-18.67,1021.26
-14.88,-13.66,1020.65
-12.20,-13.54,1019.68
-12.20,-10.00,1017.97
-9.76,-12.44,1019.31
-7.32,-13.54,1020.77
-12.81,-19.52,1021.63
-10.25,-18.06,1022.60
-10.37,-23.55,1026.51
-15.98,-24.89,1025.04
-16.84,-22.94,1025.29
-16.96,-22.08,1025.78
-18.67,-18.06,1021.63
-13.30,-14.15,1020.90
-10.61,-12.20,1020.65
-7.81,-12.93,1018.82
-11.22,-13.91,1018.09
-8.05,-16.10,1020.41
-9.76,-18.67,1021.87
-12.44,-21.11,1022.24
-11.96,-19.76,1024.43
-14.03,-22.45,1025.78
-16.84,-22.33,1024.80
-14.27,-18.79,1025.53
-13.05,-18.79,1023.58
-16.35,-15.62,1020.90
-10.74,-14.52,1020.90
-9.03,-16.23,1020.90
-9.03,-15.74,1019.43
-14.52,-17.20,1019.19
-11.71,-18.54,1021.63
-13.42,-19.28,1021.99
-16.23,-19.03,1022.73
-14.15,-17.08,1024.56
-15.37,-20.74,1025.78
-16.10,-19.52,1024.43
-11.47,-18.30,1024.19
-11.22,-19.28,1023.21
-13.30,-17.45,1020.04
-11.83,-16.35,1020.04
-8.78,-16.59,1019.68
-13.66,-17.69,1018.58
-14.76,-16.84,1021.87
-12.08,-16.59,1022.12
-15.13,-17.81,1023.09
-15.62,-18.79,1025.90
-11.22,-17.57,1026.26
-11.83,-20.01,1024.07
-13.18,-18.54,1023.70
-8.78,-17.93,1023.58
-10.98,-19.76,1020.65
-12.32,-18.30,1019.19
-15.25,-19.15,1020.77
-13.66,-17.69,1020.53
-16.84,-17.81,1020.65
-16.96,-14.52,1021.14
-12.20,-14.88,1023.34
-14.88,-16.23,1023.09
-12.20,-16.35,1024.31
-7.69,-19.89,1025.78
-10.86,-21.96,1023.58
-10.74,-21.47,1023.82
-10.74,-21.84,1024.43
-12.81,-21.35,1021.38
-15.13,-19.28,1019.92
-15.13,-16.96,1021.38
-17.20,-16.71,1020.53
-17.08,-13.79,1020.16
-12.44,-15.37,1023.34
-12.32,-16.47,1024.07
-12.57,-18.30,1023.58
-8.30,-20.37,1025.78
-9.76,-23.55,1024.19
-11.22,-22.57,1023.34
-14.15,-21.11,1022.12
-13.18,-19.03,1022.12
-16.10,-19.89,1020.41
-20.50,-13.66,1018.94
-18.79,-14.15,1019.92
-14.88,-12.69,1019.68
-12.81,-11.10,1019.68
-11.96,-13.18,1021.38
-8.78,-18.54,1023.58
-9.64,-20.01,1023.46
-9.15,-24.77,1026.39
-9.88,-25.38,1026.75
-14.27,-25.99,1025.17
-18.06,-24.40,1023.82
-17.20,-22.33,1024.31
-16.35,-17.81,1021.14
-20.74,-15.37,1020.16
-12.44,-11.96,1019.92
-9.03,-10.98,1018.58
-10.98,-13.30,1020.16
-6.10,-15.86,1022.12
-8.66,-20.62,1023.70
-10.74,-22.94,1023.95
-10.98,-24.03,1026.02
-12.44,-25.62,1027.24
-16.84,-23.79,1024.31
-19.89,-20.74,1023.82
-16.23,-18.30,1023.09
-16.71,-16.71,1021.38
-17.32,-12.20,1019.19
-8.66,-12.57,1019.68
-9.03,-13.05,1019.43
-13.05,-15.37,1019.43
-7.44,-19.28,1022.60
-11.10,-20.74,1023.82
-14.52,-23.18,1024.31
-15.01,-22.33,1025.78
-13.05,-22.94,1026.87
-15.86,-22.69,1025.29
-19.03,-17.32,1023.34
-13.42,-16.84,1023.34
-12.08,-15.62,1020.90
-13.91,-11.47,1018.46
-6.95,-14.15,1019.92
-11.96,-17.93,1019.19
-13.05,-16.10,1020.65
-10.00,-18.42,1022.73
-12.20,-20.62,1024.43
-13.30,-22.94,1024.31
-15.86,-19.76,1025.78
-14.88,-20.98,1026.51
-13.66,-20.50,1023.82
-16.23,-18.18,1022.85
-11.83,-16.47,1022.85
-9.76,-17.81,1020.29
-11.71,-15.74,1019.43
-8.66,-16.35,1020.53
-12.44,-18.06,1019.68
-17.20,-19.03,1020.16
-15.01,-16.59,1022.36
-13.79,-18.42,1023.82
-16.96,-18.30,1023.34
-11.59,-19.76,1026.39
-11.47,-19.40,1025.53
-11.22,-19.64,1023.46
-9.88,-18.79,1023.95
-9.03,-18.30,1022.73
-12.69,-21.59,1020.90
-12.69,-17.08,1020.29
-14.52,-17.57,1021.26
-15.86,-17.69,1019.55
-18.91,-12.81,1019.19
-15.86,-13.05,1020.77
-11.35,-13.42,1021.87
-13.18,-14.15,1021.87
-11.35,-15.98,1023.82
-7.56,-19.64,1024.92
-11.83,-21.96,1024.56
-10.86,-23.30,1024.56
-10.49,-22.45,1024.31
-16.71,-20.98,1021.87
-18.06,-20.74,1021.14
-15.49,-20.25,1021.02
-17.32,-15.37,1019.68
-19.40,-12.93,1019.43
-13.66,-11.96,1020.41
-10.00,-12.93,1020.65
-12.81,-13.91,1021.14
-7.69,-18.79,1024.31
-8.05,-22.08,1025.04
-14.64,-24.03,1025.04
-12.44,-24.89,1026.02
-12.93,-21.35,1024.31
-18.67,-20.98,1022.60
-19.64,-17.57,1021.38
-16.71,-15.49,1021.14
-11.71,-11.71,1019.55
-16.23,-10.00,1018.09
-10.00,-13.18,1020.65
-5.49,-13.79,1021.38
-10.74,-17.08,1022.24
-10.37,-23.67,1025.41
-8.05,-24.16,1026.87
-15.86,-24.52,1024.19
-19.03,-23.18,1025.04
-16.23,-21.96,1023.82
-14.52,-17.69,1021.87
-18.67,-13.30,1019.31
-14.64,-12.57,1019.68
-11.71,-13.30,1020.04
-7.44,-16.84,1021.99
-6.83,-19.52,1024.43
-12.20,-25.01,1024.68
-15.01,-23.55,1026.14
-16.10,-23.42,1024.43
-18.30,-20.98,1021.87
-17.08,-14.76,1021.87
-16.59,-15.01,1021.63
-14.64,-9.52,1017.11
-9.39,-11.96,1019.92
-7.08,-15.74,1020.41
-9.52,-17.93,1023.34
-8.54,-24.64,1025.90
-10.74,-24.89,1025.04
-18.54,-23.06,1024.92
-16.23,-19.28,1021.63
-19.52,-14.88,1020.04
-13.91,-13.18,1020.41
-7.44,-10.49,1019.43
-12.08,-11.96,1018.70
-11.22,-13.30,1020.29
-5.37,-19.15,1024.56
-11.22,-22.45,1024.07
-14.64,-26.23,1026.26
-12.69,-23.06,1024.07
-19.76,-16.84,1020.41
-17.08,-15.13,1021.14
-13.54,-11.22,1018.70
-12.81,-8.05,1017.24
-9.76,-13.30,1021.26
-6.34,-16.35,1022.60
-7.69,-17.81,1021.87
-10.98,-23.30,1025.78
-12.69,-26.84,1026.75
-13.91,-23.18,1023.70
-17.32,-21.59,1023.95
-17.45,-17.32,1022.12
-14.64,-13.18,1018.58
-11.47,-8.42,1018.46
-13.91,-13.91,1019.19
-7.08,-15.86,1022.12
-8.05,-17.20,1023.21
-12.32,-25.13,1024.80
-11.47,-24.64,1025.04
-12.69,-23.91,1026.26
-17.69,-24.28,1024.43
-14.64,-19.03,1022.60
-18.18,-14.64,1020.90
-15.62,-11.35,1018.33
-7.56,-10.13,1019.07
-10.98,-15.37,1020.77
-6.47,-17.32,1023.34
-6.10,-19.76,1024.68
-13.42,-26.60,1025.29
-14.52,-23.42,1025.17
-14.88,-23.42,1026.26
-17.81,-20.62,1021.51
-17.45,-16.47,1020.65
-16.84,-14.76,1021.14
-12.44,-10.98,1017.72
-9.88,-11.47,1019.43
-5.37,-15.13,1020.41
-11.22,-18.30,1021.51
-9.03,-23.79,1025.41
-9.03,-22.69,1024.68
-18.06,-23.55,1025.04
-15.86,-23.06,1026.02
-14.88,-21.35,1024.92
-20.25,-18.67,1023.09
-11.47,-15.49,1022.24
-11.10,-13.54,1019.92
-11.47,-14.64,1019.07
-9.88,-14.15,1018.94
-12.32,-18.30,1019.43
-10.74,-16.47,1021.87
-13.91,-18.54,1022.85
-13.42,-19.89,1022.60
-16.59,-16.10,1023.95
-12.44,-21.47,1026.39
-14.15,-18.06,1023.34
-13.30,-16.96,1023.34
-10.00,-20.13,1024.19
-13.05,-17.57,1020.77
-10.74,-19.15,1020.41
-10.13,-16.59,1018.46
-17.32,-16.47,1020.90
-13.91,-17.81,1022.73
-12.93,-14.40,1022.24
-16.23,-19.15,1024.31
-12.44,-17.81,1025.04
-10.25,-17.93,1024.92
-14.88,-18.91,1023.09
-12.20,-18.54,1023.34
-9.76,-16.96,1019.07
-13.18,-17.57,1020.16
-10.74,-16.35,1019.92
-15.62,-17.08,1020.65
-12.57,-15.25,1022.97
-14.27,-14.76,1023.82
-13.54,-18.67,1023.70
-12.69,-17.08,1023.70
-9.88,-20.25,1025.29
-8.05,-20.74,1023.95
-12.69,-19.15,1022.12
-10.00,-20.01,1022.12
-13.42,-16.96,1019.43
-16.59,-19.52,1020.53
-14.40,-14.15,1019.07
-15.37,-13.66,1021.51
-12.44,-15.74,1024.07
-12.20,-15.98,1023.82
-11.22,-17.69,1023.58
-9.76,-17.32,1024.07
-6.83,-22.20,1025.53
-12.81,-21.72,1022.36
-11.47,-21.35,1023.21
-12.44,-20.74,1021.14
-18.42,-18.18,1018.82
-17.32,-13.05,1020.90
-13.54,-15.13,1020.04
-13.18,-12.93,1021.87
-10.49,-16.23,1024.07
-11.10,-18.79,1022.97
-8.78,-19.28,1023.82
-10.00,-22.08,1024.07
-9.64,-24.03,1024.19
-16.10,-19.28,1019.92
-11.71,-17.81,1020.90
-18.42,-17.32,1019.92
-17.20,-13.42,1018.82
-15.01,-11.96,1021.14
-13.30,-13.05,1020.04
-10.37,-15.49,1023.09
-9.52,-19.40,1025.17
-9.03,-21.23,1024.19
-10.00,-21.47,1024.19
-8.78,-23.79,1024.80
-13.42,-22.69,1022.36
-15.13,-20.74,1020.65
-17.57,-16.23,1020.41
-17.93,-13.91,1018.70
-14.27,-11.22,1020.41
-10.61,-13.30,1020.77
-10.74,-14.76,1022.12
-8.78,-19.64,1025.04
-9.52,-22.33,1024.56
-12.57,-23.79,1024.07
-10.86,-22.45,1025.04
-13.66,-25.01,1023.58
-17.45,-19.64,1020.65
-14.64,-15.49,1020.90
-15.98,-16.23,1021.02
-15.62,-11.71,1018.46
-11.47,-10.25,1019.80
-9.64,-13.54,1020.65
-9.76,-18.54,1023.58
-7.44,-21.23,1025.41
-10.25,-23.18,1023.58
-14.76,-23.67,1024.31
-11.59,-23.91,1025.17
-15.37,-22.57,1023.34
-17.32,-18.54,1020.29
-17.32,-16.23,1021.75
-17.69,-11.35,1017.72
-9.52,-9.27,1019.19
-11.10,-14.15,1021.63
-9.27,-16.59,1021.51
-8.54,-17.08,1023.34
-7.32,-24.40,1024.92
-15.01,-24.64,1024.92
-14.15,-24.52,1024.68
-17.45,-21.84,1024.31
-17.32,-18.91,1020.65
-20.50,-13.66,1019.31
-12.44,-12.93,1020.04
-15.62,-10.37,1017.85
-7.69,-10.61,1019.55
-9.39,-15.74,1021.38
-10.49,-16.47,1021.99
-8.78,-20.25,1024.31
-9.64,-23.06,1025.53
-14.40,-25.01,1025.41
-13.54,-23.42,1025.17
-15.25,-21.47,1024.56
-20.13,-16.59,1020.04
-17.45,-14.27,1020.65
-11.10,-10.49,1019.43
-15.37,-11.71,1017.48
-8.05,-12.44,1019.92
-7.08,-17.81,1021.75
-10.49,-19.52,1023.82
-10.49,-23.42,1025.65
-15.01,-24.89,1025.41
-15.37,-23.55,1024.68
-14.88,-21.23,1025.41
-16.59,-20.37,1023.21
-17.45,-15.62,1021.02
-11.96,-11.59,1019.92
-14.03,-10.98,1017.36
-12.93,-10.25,1017.24
-6.83,-12.08,1020.04
-11.35,-17.08,1020.16
-8.54,-20.62,1023.82
-10.74,-23.42,1025.29
-17.08,-23.30,1025.04
-15.13,-22.57,1025.53
-16.35,-22.08,1024.31
-17.08,-18.30,1021.38
-16.84,-14.52,1021.02
-11.96,-12.93,1019.68
-12.93,-10.37,1016.99
-5.73,-11.59,1019.80
-9.52,-17.93,1021.26
-13.05,-21.96,1023.82
-7.93,-24.03,1026.26
-16.59,-24.16,1025.04
-16.59,-22.69,1025.29
-13.79,-20.25,1024.31
-16.84,-16.84,1021.26
-15.86,-14.15,1019.80
-11.96,-10.13,1018.82
-10.61,-12.69,1017.72
-11.22,-12.08,1018.70
-5.73,-19.15,1023.09
-10.74,-19.03,1022.60
-10.98,-24.52,1025.78
-15.74,-25.01,1026.26
-17.45,-21.35,1023.82
-13.91,-18.06,1022.48
-14.88,-15.62,1020.77
-15.86,-12.32,1018.09
-13.05,-9.27,1018.70
-9.15,-11.96,1018.70
-13.30,-13.54,1019.31
-6.71,-20.01,1023.70
-9.88,-21.35,1023.95
-14.15,-23.42,1025.29
-12.81,-24.16,1026.26
-16.84,-21.11,1022.60
-19.28,-16.23,1022.12
-15.01,-13.91,1020.65
-16.96,-10.25,1017.48
-12.44,-9.88,1017.24
-9.03,-12.44,1020.16
-10.98,-17.20,1021.02
-4.64,-18.18,1024.31
-6.71,-22.94,1025.29
-12.93,-25.38,1024.92
-16.71,-25.38,1025.53
-17.57,-18.30,1023.21
-18.79,-14.40,1020.41
-16.10,-13.66,1020.16
-17.45,-13.42,1018.46
-17.93,-9.27,1017.97
-5.12,-13.91,1021.14
-7.69,-15.13,1021.75
-8.54,-19.03,1022.24
-8.91,-24.89,1026.39
-13.42,-25.50,1025.90
-18.06,-21.72,1024.43
-12.44,-21.35,1023.21
-20.01,-16.59,1019.19
-16.96,-11.35,1019.68
-15.62,-10.49,1019.55
-12.69,-8.78,1017.36
-10.61,-11.22,1017.72
-8.54,-14.15,1021.63
-9.52,-21.47,1023.95
-11.71,-21.96,1023.58
-10.25,-23.67,1026.75
-14.76,-23.91,1024.31
-17.57,-21.96,1022.73
-15.37,-19.76,1023.09
-18.30,-15.74,1019.92
-18.67,-11.71,1019.07
-11.71,-11.71,1019.92
-13.18,-11.71,1018.33
-8.54,-11.71,1020.41
-8.05,-16.96,1023.21
-7.93,-19.89,1022.85
-8.30,-22.94,1024.92
-13.05,-24.40,1024.19
-16.84,-20.62,1022.85
-15.49,-19.52,1022.48
-17.32,-16.96,1020.90
-19.03,-12.93,1018.70
-13.42,-11.59,1020.41
-10.98,-10.25,1018.58
-13.18,-12.69,1019.31
-8.42,-16.10,1023.21
-7.81,-18.79,1023.58
-8.66,-21.84,1024.07
-8.78,-23.91,1026.51
-15.37,-23.06,1023.34
-16.96,-21.23,1022.60
-15.13,-18.42,1021.63
-19.40,-14.40,1018.94
-14.88,-12.20,1018.70
-13.18,-10.98,1020.16
-13.05,-12.08,1019.68
-8.30,-16.84,1023.58
-7.32,-20.50,1025.53
-10.13,-21.72,1023.58
-10.13,-22.81,1024.92
-11.47,-22.69,1023.58
-18.54,-17.57,1020.41
-15.86,-16.10,1020.65
-18.06,-13.42,1019.68
-15.98,-11.47,1019.55
-13.18,-11.35,1021.38
-12.32,-13.42,1021.51
-10.61,-16.84,1023.09
-6.83,-20.25,1026.02
-6.83,-21.47,1024.56
-11.59,-23.67,1024.07
-10.74,-21.59,1024.07
-14.88,-19.52,1019.55
-15.37,-17.32,1020.16
-16.35,-14.88,1021.02
-16.35,-14.40,1019.19
-12.81,-11.35,1021.14
-12.44,-12.69,1022.36
-11.47,-14.64,1022.36
-10.00,-16.96,1024.31
-9.39,-19.40,1024.80
-10.13,-21.23,1022.85
-11.47,-20.13,1023.58
-9.76,-20.50,1022.12
-16.59,-17.45,1019.19
-14.03,-15.74,1020.65
-16.71,-15.62,1019.80
-14.88,-12.32,1019.68
-14.15,-12.93,1021.26
-12.08,-14.40,1022.36
-11.35,-14.76,1022.97
-10.25,-16.10,1024.07
-7.32,-20.01,1024.56
-10.61,-20.25,1023.46
-10.13,-20.37,1023.58
-12.44,-19.76,1019.92
-13.66,-17.57,1020.77
-15.37,-18.06,1021.38
-17.57,-14.64,1019.68
-15.13,-13.66,1021.38
-13.42,-14.03,1022.73
-13.30,-14.40,1022.85
-13.66,-17.20,1024.43
-9.03,-18.06,1024.56
-9.64,-19.64,1023.09
-9.03,-20.01,1024.07
-11.47,-18.30,1019.80
-11.59,-19.03,1020.16
-12.44,-16.47,1021.14
-12.69,-16.10,1018.58
-16.10,-13.42,1020.77
-14.15,-13.66,1021.51
-12.20,-14.15,1023.34
-14.52,-17.08,1023.95
-10.13,-18.06,1024.80
-9.27,-19.15,1024.92
-11.71,-18.42,1021.87
-8.66,-18.06,1022.85
